plu;Q (m3s);ev (mm/h);Q(mm/h)
0;3.5;0.444;0.0312
0;3.46;0.444;0.0312
0;3.42;0.414;0.0312
0;3.39;0.366;0.03
0;3.36;0.3;0.03
0;3.33;0.234;0.03
0;3.3;0.132;0.03
0;3.27;0;0.03
0;3.24;0;0.0288
0;3.21;0;0.0288
0;3.18;0;0.0288
0;3.16;0;0.0288
0;3.13;0;0.0276
0;3.11;0;0.0276
0;3.08;0;0.0276
0;3.06;0;0.0276
0;3.04;0;0.0276
0;3.01;0;0.0276
0;2.99;0;0.0264
0;2.97;0.114;0.0264
0;2.95;0.198;0.0264
0;2.93;0.258;0.0264
0;2.92;0.312;0.0264
0;2.9;0.354;0.0264
0;2.88;0.378;0.0264
0;2.86;0.378;0.0252
0;2.85;0.354;0.0252
0;2.83;0.312;0.0252
0;2.81;0.258;0.0252
0;2.8;0.198;0.0252
0;2.78;0.114;0.0252
0;2.77;0;0.0252
0;2.75;0;0.0252
0;2.74;0;0.0252
0;2.73;0;0.024
0;2.71;0;0.024
0;2.7;0;0.024
0;2.69;0;0.024
0;2.67;0;0.024
0;2.66;0;0.024
0;2.65;0;0.024
0;2.64;0;0.024
0;2.63;0;0.024
0;2.62;0.12;0.024
0;2.61;0.216;0.024
0;2.6;0.276;0.024
0;2.59;0.336;0.0228
0;2.58;0.384;0.0228
0;2.57;0.408;0.0228
0;2.56;0.408;0.0228
0;2.55;0.384;0.0228
0;2.54;0.336;0.0228
0;2.53;0.276;0.0228
0;2.52;0.216;0.0228
0;2.51;0.12;0.0228
0;2.51;0;0.0228
0;2.5;0;0.0228
0;2.49;0;0.0228
0;2.48;0;0.0228
0;2.48;0;0.0228
0;2.47;0;0.0228
0;2.46;0;0.0216
0;2.45;0;0.0216
0;2.45;0;0.0216
0;2.44;0;0.0216
0;2.43;0;0.0216
0;2.43;0;0.0216
0;2.42;0.126;0.0216
0;2.41;0.228;0.0216
0;2.41;0.288;0.0216
0;2.4;0.354;0.0216
0;2.4;0.402;0.0216
0;2.39;0.426;0.0216
0;2.39;0.426;0.0216
0;2.38;0.402;0.0216
0;2.37;0.354;0.0216
0;2.37;0.288;0.0216
0;2.36;0.228;0.0216
0;2.36;0.126;0.0216
0;2.35;0;0.0216
0;2.35;0;0.0216
0;2.34;0;0.0216
0;2.34;0;0.0216
0;2.34;0;0.0216
0;2.33;0;0.0204
0;2.33;0;0.0204
0;2.32;0;0.0204
0;2.32;0;0.0204
0;2.31;0;0.0204
0;2.31;0;0.0204
0;2.31;0;0.0204
0;2.3;0.144;0.0204
0;2.3;0.258;0.0204
0;2.29;0.33;0.0204
0;2.29;0.402;0.0204
0;2.29;0.456;0.0204
0;2.28;0.486;0.0204
0;2.28;0.486;0.0204
0;2.28;0.456;0.0204
0;2.27;0.402;0.0204
0;2.27;0.33;0.0204
0;2.27;0.258;0.0204
0;2.26;0.144;0.0204
0;2.26;0;0.0204
0;2.26;0;0.0204
0;2.25;0;0.0204
0;2.25;0;0.0204
0;2.25;0;0.0204
0;2.24;0;0.0204
0;2.24;0;0.0204
0;2.24;0;0.0204
0;2.24;0;0.0204
0;2.23;0;0.0204
0;2.23;0;0.0204
0;2.23;0;0.0204
0;2.22;0.174;0.0204
0;2.22;0.306;0.0204
0;2.22;0.39;0.0204
0;2.22;0.48;0.0204
0;2.21;0.54;0.0204
0;2.21;0.576;0.0204
0;2.21;0.576;0.0204
0;2.21;0.54;0.0204
0;2.21;0.48;0.0204
0;2.2;0.39;0.0204
0;2.2;0.306;0.0204
0;2.2;0.174;0.0204
0;2.2;0;0.0204
0;2.19;0;0.0192
0;2.19;0;0.0192
0;2.19;0;0.0192
0;2.19;0;0.0192
0;2.19;0;0.0192
0;2.18;0;0.0192
0;2.18;0;0.0192
0;2.18;0;0.0192
0;2.18;0;0.0192
0;2.18;0;0.0192
0;2.17;0;0.0192
0;2.17;0.156;0.0192
0;2.17;0.27;0.0192
0;2.17;0.348;0.0192
0;2.17;0.426;0.0192
0;2.17;0.48;0.0192
0;2.16;0.51;0.0192
0;2.16;0.51;0.0192
0;2.16;0.48;0.0192
0;2.16;0.426;0.0192
0;2.16;0.348;0.0192
0;2.16;0.27;0.0192
0;2.15;0.156;0.0192
0;2.15;0;0.0192
0;2.15;0;0.0192
0;2.15;0;0.0192
0;2.15;0;0.0192
0;2.15;0;0.0192
0;2.15;0;0.0192
0;2.14;0;0.0192
0;2.14;0;0.0192
0;2.14;0;0.0192
0;2.14;0;0.0192
0;2.14;0;0.0192
0;2.14;0;0.0192
0;2.14;0.156;0.0192
0;2.14;0.276;0.0192
0;2.13;0.348;0.0192
0;2.13;0.432;0.0192
0;2.13;0.486;0.0192
0;2.13;0.522;0.0192
0;2.13;0.522;0.0192
0;2.13;0.486;0.0192
0;2.13;0.432;0.0192
0;2.13;0.348;0.0192
0;2.12;0.276;0.0192
0;2.12;0.156;0.0192
0;2.12;0;0.0192
0;2.12;0;0.0192
0;2.12;0;0.0192
0;2.12;0;0.0192
0;2.12;0;0.0192
0;2.12;0;0.0192
0;2.12;0;0.0192
0;2.11;0;0.0192
0;2.11;0;0.0192
0;2.11;0;0.0192
0;2.11;0;0.0192
0;2.11;0;0.0192
0;2.11;0.15;0.0192
0;2.11;0.264;0.0192
0;2.11;0.336;0.0192
0;2.11;0.414;0.0192
0;2.11;0.468;0.0192
0;2.11;0.498;0.0192
0;2.1;0.498;0.0192
0;2.1;0.468;0.0192
0;2.1;0.414;0.0192
0;2.1;0.336;0.0192
0;2.1;0.264;0.0192
0;2.1;0.15;0.0192
0;2.1;0;0.0192
0;2.1;0;0.0192
0;2.1;0;0.0192
0;2.1;0;0.0192
0;2.1;0;0.0192
0;2.1;0;0.0192
0;2.09;0;0.0192
0;2.09;0;0.0192
0;2.09;0;0.0192
0;2.09;0;0.0192
0;2.09;0;0.0192
0;2.09;0;0.0192
0;2.09;0.15;0.0192
0;2.09;0.264;0.0192
0;2.09;0.336;0.0192
0;2.09;0.414;0.0192
0;2.09;0.468;0.0192
0;2.09;0.498;0.0192
0;2.09;0.498;0.0192
0;2.09;0.468;0.0192
0;2.08;0.414;0.0192
0;2.08;0.336;0.0192
0;2.08;0.264;0.0192
0;2.08;0.15;0.0192
0;2.08;0;0.0192
0;2.08;0;0.0192
0;2.08;0;0.0192
0;2.08;0;0.0192
0;2.08;0;0.0192
0;2.08;0;0.0192
0;2.08;0;0.0192
0;2.08;0;0.0192
0;2.08;0;0.0192
0;2.08;0;0.0192
0;2.08;0;0.0192
0;2.08;0;0.0192
0;2.07;0.168;0.0192
0;2.07;0.3;0.0192
0;2.07;0.384;0.0192
0;2.07;0.474;0.0192
0;2.07;0.534;0.0192
0;2.07;0.57;0.0192
0;2.07;0.57;0.0192
0;2.07;0.534;0.0192
0;2.07;0.474;0.0192
0;2.07;0.384;0.0192
0;2.07;0.3;0.0192
0;2.07;0.168;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0.156;0.018
0;2.06;0.27;0.018
0;2.06;0.348;0.018
0;2.06;0.426;0.018
0;2.06;0.48;0.018
0;2.06;0.51;0.018
0;2.06;0.51;0.018
0;2.06;0.48;0.018
0;2.06;0.426;0.018
0;2.06;0.348;0.018
0;2.06;0.27;0.018
0;2.06;0.156;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0.15;0.018
0;2.05;0.27;0.018
0;2.05;0.342;0.018
0;2.05;0.42;0.018
0;2.05;0.474;0.018
0;2.05;0.504;0.018
0;2.05;0.504;0.018
0;2.05;0.474;0.018
0;2.05;0.42;0.018
0;2.05;0.342;0.018
0;2.05;0.27;0.018
0;2.05;0.15;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0.144;0.018
0;2.05;0.258;0.018
0;2.05;0.33;0.018
0;2.05;0.402;0.018
0;2.04;0.456;0.018
0;2.04;0.486;0.018
0;2.04;0.486;0.018
0;2.04;0.456;0.018
0;2.04;0.402;0.018
0;2.04;0.33;0.018
0;2.04;0.258;0.018
0;2.04;0.144;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0.186;0.018
0;2.04;0.33;0.018
0;2.04;0.42;0.018
0;2.04;0.51;0.018
0;2.04;0.582;0.018
0;2.04;0.618;0.018
0;2.04;0.618;0.018
0;2.04;0.582;0.018
0;2.04;0.51;0.018
0;2.04;0.42;0.018
0;2.04;0.33;0.018
0;2.04;0.186;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.03;0.132;0.018
0;2.03;0.234;0.018
0;2.03;0.3;0.018
0;2.03;0.366;0.018
0;2.03;0.414;0.018
0;2.03;0.444;0.018
0;2.03;0.444;0.018
0;2.03;0.414;0.018
0;2.03;0.366;0.018
0;2.03;0.3;0.018
0.6;2.27;0.234;0.0204
0;2.22;0.132;0.0204
0;2.18;0;0.0192
0;2.16;0;0.0192
0;2.14;0;0.0192
0;2.13;0;0.0192
0;2.12;0;0.0192
0;2.11;0;0.0192
0;2.1;0;0.0192
0;2.1;0;0.0192
0;2.09;0;0.0192
0;2.09;0;0.0192
0;2.09;0;0.0192
0;2.09;0;0.0192
0;2.08;0.12;0.0192
0;2.08;0.21;0.0192
0;2.08;0.27;0.0192
0;2.08;0.33;0.0192
0;2.08;0.378;0.0192
0;2.08;0.402;0.0192
0;2.07;0.402;0.0192
0;2.07;0.378;0.0192
0;2.07;0.33;0.0192
0;2.07;0.27;0.0192
0;2.07;0.21;0.0192
0;2.07;0.12;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0.126;0.018
0;2.06;0.222;0.018
0;2.06;0.282;0.018
0;2.06;0.348;0.018
0;2.06;0.396;0.018
0;2.06;0.42;0.018
0;2.06;0.42;0.018
0;2.06;0.396;0.018
0;2.06;0.348;0.018
0;2.06;0.282;0.018
0;2.06;0.222;0.018
0;2.06;0.126;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0.138;0.018
0;2.05;0.246;0.018
0;2.05;0.312;0.018
0;2.05;0.384;0.018
0;2.05;0.438;0.018
0;2.05;0.462;0.018
0;2.05;0.462;0.018
0;2.05;0.438;0.018
0;2.05;0.384;0.018
0;2.05;0.312;0.018
0;2.05;0.246;0.018
0;2.05;0.138;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0.192;0.018
0;2.04;0.342;0.018
0;2.04;0.438;0.018
0;2.04;0.534;0.018
0;2.04;0.606;0.018
0;2.04;0.648;0.018
0;2.04;0.648;0.018
0;2.04;0.606;0.018
0;2.04;0.534;0.018
0;2.04;0.438;0.018
0;2.04;0.342;0.018
0;2.04;0.192;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0.15;0.018
0;2.04;0.27;0.018
0;2.04;0.342;0.018
0;2.04;0.42;0.018
0;2.04;0.474;0.018
0;2.04;0.504;0.018
0;2.04;0.504;0.018
0;2.04;0.474;0.018
0;2.04;0.42;0.018
0;2.04;0.342;0.018
0;2.04;0.27;0.018
0;2.04;0.15;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0.144;0.018
0;2.03;0.252;0.018
0;2.03;0.324;0.018
0;2.03;0.396;0.018
0;2.03;0.45;0.018
0;2.03;0.48;0.018
0;2.03;0.48;0.018
0;2.03;0.45;0.018
0;2.03;0.396;0.018
0;2.03;0.324;0.018
0;2.03;0.252;0.018
0;2.03;0.144;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0.18;0.018
0;2.03;0.318;0.018
0;2.03;0.408;0.018
0;2.03;0.498;0.018
0;2.03;0.57;0.018
0;2.03;0.606;0.018
0;2.03;0.606;0.018
0;2.03;0.57;0.018
0;2.03;0.498;0.018
0;2.03;0.408;0.018
0;2.03;0.318;0.018
0;2.03;0.18;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0;0.018
0;2.03;0.054;0.018
0;2.03;0.096;0.018
0;2.03;0.12;0.018
0;2.03;0.144;0.018
0;2.03;0.168;0.018
0;2.03;0.174;0.018
0;2.03;0.174;0.018
0;2.03;0.168;0.018
0;2.03;0.144;0.018
0;2.03;0.12;0.018
0;2.03;0.096;0.018
0;2.02;0.054;0.018
0;2.02;0;0.018
0;2.02;0;0.018
0;2.02;0;0.018
18.6;32.96;0;0.2964
1.6;14.52;0;0.1308
0.8;11.14;0;0.1008
0.2;9.24;0;0.0828
0.2;8.42;0;0.0756
1.4;9.7;0;0.0876
0.6;9.49;0;0.0852
0;8.66;0;0.078
0.4;8.6;0;0.078
0;8.1;0.144;0.0732
0;7.73;0.252;0.0696
0;7.44;0.324;0.0672
0;7.18;0.396;0.0648
0;6.95;0.45;0.0624
0;6.74;0.48;0.0612
0;6.55;0.48;0.0588
0;6.37;0.45;0.0576
0;6.21;0.396;0.0564
0;6.05;0.324;0.054
0;5.9;0.252;0.0528
0;5.76;0.144;0.0516
0;5.63;0;0.0504
0;5.5;0;0.0492
0;5.38;0;0.048
0;5.27;0;0.048
0;5.16;0;0.0468
0;5.06;0;0.0456
0;4.96;0;0.0444
0;4.86;0;0.0432
0;4.77;0;0.0432
0;4.69;0;0.042
0;4.61;0;0.042
0;4.53;0;0.0408
0;4.45;0.168;0.0396
0;4.38;0.3;0.0396
0;4.31;0.378;0.0384
0;4.24;0.468;0.0384
0;4.18;0.528;0.0372
0;4.12;0.564;0.0372
0;4.06;0.564;0.036
0;4;0.528;0.036
0;3.95;0.468;0.036
0;3.9;0.378;0.0348
0;3.85;0.3;0.0348
0;3.8;0.168;0.0348
0;3.75;0;0.0336
0;3.71;0;0.0336
0.2;3.66;0;0.0324
0;3.62;0;0.0324
0;3.58;0;0.0324
0;3.54;0;0.0324
0;3.5;0;0.0312
0;3.47;0;0.0312
0;3.43;0;0.0312
0;3.4;0;0.0312
0;3.36;0;0.03
0;3.33;0;0.03
0;3.3;0.156;0.03
0;3.27;0.276;0.03
0;3.24;0.348;0.0288
0;3.21;0.432;0.0288
0;3.19;0.486;0.0288
0;3.16;0.522;0.0288
0;3.14;0.522;0.0288
0;3.11;0.486;0.0276
0;3.09;0.432;0.0276
0;3.06;0.348;0.0276
0;3.04;0.276;0.0276
0;3.02;0.156;0.0276
0;3;0;0.0276
0;2.98;0;0.0264
0;2.96;0;0.0264
0;2.94;0;0.0264
0;2.92;0;0.0264
0;2.9;0;0.0264
0;2.88;0;0.0264
0;2.87;0;0.0264
0;2.85;0;0.0252
0;2.83;0;0.0252
0;2.82;0;0.0252
0;2.8;0;0.0252
0;2.79;0.168;0.0252
0;2.77;0.3;0.0252
0;2.76;0.384;0.0252
0;2.74;0.474;0.0252
0;2.73;0.534;0.024
0;2.72;0.57;0.024
0;2.7;0.57;0.024
0;2.69;0.534;0.024
0;2.68;0.474;0.024
0;2.67;0.384;0.024
0;2.65;0.3;0.024
0;2.64;0.168;0.024
0;2.63;0;0.024
0;2.62;0;0.024
0;2.61;0;0.024
0;2.6;0;0.024
0;2.59;0;0.0228
0;2.58;0;0.0228
0;2.57;0;0.0228
0;2.56;0;0.0228
0;2.55;0;0.0228
0;2.54;0;0.0228
0;2.53;0;0.0228
0;2.52;0;0.0228
0;2.52;0.276;0.0228
0;2.51;0.492;0.0228
0;2.5;0.624;0.0228
0;2.49;0.768;0.0228
0;2.48;0.87;0.0228
0;2.48;0.924;0.0228
0;2.47;0.924;0.0228
0;2.46;0.87;0.0216
0;2.46;0.768;0.0216
0;2.45;0.624;0.0216
0;2.44;0.492;0.0216
0;2.43;0.276;0.0216
0;2.43;0;0.0216
0;2.42;0;0.0216
0;2.42;0;0.0216
0;2.41;0;0.0216
0;2.4;0;0.0216
0;2.4;0;0.0216
0;2.39;0;0.0216
0;2.39;0;0.0216
0;2.38;0;0.0216
0;2.38;0;0.0216
0;2.37;0;0.0216
0;2.37;0;0.0216
0;2.36;0.21;0.0216
0;2.36;0.378;0.0216
0;2.35;0.48;0.0216
0;2.35;0.588;0.0216
0;2.34;0.666;0.0216
0;2.34;0.708;0.0216
0;2.33;0.708;0.0204
0;2.33;0.666;0.0204
0;2.32;0.588;0.0204
0;2.32;0.48;0.0204
0;2.31;0.378;0.0204
0;2.31;0.21;0.0204
0;2.31;0;0.0204
0;2.3;0;0.0204
0;2.3;0;0.0204
0;2.29;0;0.0204
0;2.29;0;0.0204
0;2.29;0;0.0204
0;2.28;0;0.0204
0;2.28;0;0.0204
0;2.28;0;0.0204
0;2.27;0;0.0204
0;2.27;0;0.0204
0;2.27;0;0.0204
0;2.26;0.15;0.0204
0;2.26;0.264;0.0204
0;2.26;0.336;0.0204
0;2.25;0.414;0.0204
0;2.25;0.468;0.0204
0;2.25;0.498;0.0204
0;2.24;0.498;0.0204
0;2.24;0.468;0.0204
0;2.24;0.414;0.0204
0;2.24;0.336;0.0204
0;2.23;0.264;0.0204
0;2.23;0.15;0.0204
0;2.23;0;0.0204
0;2.23;0;0.0204
0;2.22;0;0.0204
0;2.22;0;0.0204
0;2.22;0;0.0204
0;2.22;0;0.0204
0;2.21;0;0.0204
0;2.21;0;0.0204
0;2.21;0;0.0204
0;2.21;0;0.0204
0;2.2;0;0.0204
0;2.2;0;0.0204
0;2.2;0.162;0.0204
0;2.2;0.288;0.0204
0;2.19;0.366;0.0192
0;2.19;0.45;0.0192
0;2.19;0.51;0.0192
0;2.19;0.54;0.0192
0;2.19;0.54;0.0192
0;2.18;0.51;0.0192
0;2.18;0.45;0.0192
0;2.18;0.366;0.0192
0;2.18;0.288;0.0192
0;2.18;0.162;0.0192
0;2.18;0;0.0192
0;2.17;0;0.0192
0;2.17;0;0.0192
0;2.17;0;0.0192
0;2.17;0;0.0192
0;2.17;0;0.0192
0;2.16;0;0.0192
0;2.16;0;0.0192
0;2.16;0;0.0192
0;2.16;0;0.0192
0;2.16;0;0.0192
0;2.16;0;0.0192
0;2.15;0.15;0.0192
0;2.15;0.27;0.0192
0;2.15;0.342;0.0192
0;2.15;0.42;0.0192
0;2.15;0.474;0.0192
0;2.15;0.504;0.0192
0;2.15;0.504;0.0192
0;2.14;0.474;0.0192
0;2.14;0.42;0.0192
0;2.14;0.342;0.0192
0;2.14;0.27;0.0192
0;2.14;0.15;0.0192
0;2.14;0;0.0192
0;2.14;0;0.0192
0;2.14;0;0.0192
0;2.13;0;0.0192
0;2.13;0;0.0192
0;2.13;0;0.0192
0;2.13;0;0.0192
0;2.13;0;0.0192
0;2.13;0;0.0192
0;2.13;0;0.0192
0;2.13;0;0.0192
0;2.12;0;0.0192
0;2.12;0.162;0.0192
0;2.12;0.288;0.0192
0;2.12;0.372;0.0192
0;2.12;0.456;0.0192
0;2.12;0.516;0.0192
0;2.12;0.546;0.0192
0;2.12;0.546;0.0192
0;2.12;0.516;0.0192
0;2.11;0.456;0.0192
0;2.11;0.372;0.0192
0;2.11;0.288;0.0192
0;2.11;0.162;0.0192
0;2.11;0;0.0192
0;2.11;0;0.0192
0;2.11;0;0.0192
0;2.11;0;0.0192
0;2.11;0;0.0192
0;2.11;0;0.0192
0;2.11;0;0.0192
0;2.1;0;0.0192
0;2.1;0;0.0192
0;2.1;0;0.0192
0;2.1;0;0.0192
0;2.1;0;0.0192
0;2.1;0.09;0.0192
0;2.1;0.162;0.0192
0;2.1;0.21;0.0192
0;2.1;0.258;0.0192
0;2.1;0.288;0.0192
0;2.1;0.306;0.0192
0;2.1;0.306;0.0192
0;2.09;0.288;0.0192
0;2.09;0.258;0.0192
0;2.09;0.21;0.0192
0;2.09;0.162;0.0192
0;2.09;0.09;0.0192
0;2.09;0;0.0192
0;2.09;0;0.0192
0;2.09;0;0.0192
0;2.09;0;0.0192
0;2.09;0;0.0192
0;2.09;0;0.0192
0;2.09;0;0.0192
0;2.09;0;0.0192
0;2.09;0;0.0192
0;2.08;0;0.0192
0;2.08;0;0.0192
0;2.08;0;0.0192
0;2.08;0.204;0.0192
0;2.08;0.36;0.0192
0;2.08;0.462;0.0192
0;2.08;0.564;0.0192
0;2.08;0.642;0.0192
0;2.08;0.678;0.0192
0;2.08;0.678;0.0192
0;2.08;0.642;0.0192
0;2.08;0.564;0.0192
0;2.08;0.462;0.0192
0;2.08;0.36;0.0192
0;2.08;0.204;0.0192
0;2.08;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0;0.0192
0;2.07;0.204;0.0192
0;2.07;0.366;0.0192
0;2.07;0.462;0.0192
0;2.07;0.57;0.0192
0;2.07;0.648;0.0192
0;2.07;0.69;0.0192
0;2.07;0.69;0.0192
0;2.07;0.648;0.0192
0;2.07;0.57;0.0192
0;2.06;0.462;0.018
0;2.06;0.366;0.018
0;2.06;0.204;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0;0.018
0;2.06;0.126;0.018
0;2.06;0.228;0.018
0;2.06;0.288;0.018
0;2.06;0.354;0.018
0;2.06;0.402;0.018
0;2.06;0.426;0.018
0;2.06;0.426;0.018
0;2.06;0.402;0.018
0;2.06;0.354;0.018
0;2.06;0.288;0.018
0;2.05;0.228;0.018
0;2.05;0.126;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0.096;0.018
0;2.05;0.174;0.018
0;2.05;0.222;0.018
0;2.05;0.276;0.018
0;2.05;0.312;0.018
0;2.05;0.33;0.018
0;2.05;0.33;0.018
0;2.05;0.312;0.018
0;2.05;0.276;0.018
0;2.05;0.222;0.018
0;2.05;0.174;0.018
0;2.05;0.096;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.05;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0;0.018
0;2.04;0.054;0.018
0;2.04;0.096;0.018
0;2.04;0.126;0.018
0;2.04;0.15;0.018
0;2.04;0.174;0.018
0;2.04;0.18;0.018
0;2.04;0.18;0.018
0;2.04;0.174;0.018
0;2.04;0.15;0.018
0;2.04;0.126;0.018
0;2.04;0.096;0.018
0;2.04;0.054;0.018
3.2;4.9;0;0.0444
0;3.53;0;0.0312
0;3.01;0;0.0276
0;2.78;0;0.0252
0;2.65;0;0.024
0;2.57;0;0.0228
0;2.52;0;0.0228
0;2.49;0;0.0228
0;2.46;0;0.0216
4.6;7.8;0;0.0708
17;35.67;0;0.3216
3.8;21.55;0;0.1944
6.8;27.19;0.066;0.2448
1.4;20.91;0.12;0.1884
0;17.34;0.15;0.156
0;15.74;0.186;0.1416
0.2;14.68;0.21;0.132
1.6;16.1;0.222;0.1452
0.6;15.52;0.222;0.1392
0;14.26;0.21;0.1284
0.6;14.16;0.186;0.1272
0.2;13.22;0.15;0.1188
0.2;12.49;0.12;0.1128
0.4;12.33;0.066;0.1104
0;11.69;0;0.1056
0;11.13;0;0.0996
0;10.65;0;0.096
0;10.21;0;0.0924
0.2;9.8;0;0.0888
0;9.43;0;0.0852
0;9.09;0;0.0816
0;8.77;0;0.0792
0.4;8.82;0;0.0792
0;8.49;0;0.0768
0;8.18;0;0.0732
0;7.9;0;0.0708
0;7.65;0.078;0.0684
0;7.41;0.138;0.0672
0;7.19;0.174;0.0648
0;6.98;0.216;0.0624
0;6.78;0.246;0.0612
0;6.59;0.258;0.0588
0;6.42;0.258;0.0576
0;6.25;0.246;0.0564
0;6.1;0.216;0.0552
0;5.95;0.174;0.054
0;5.81;0.138;0.0528
0;5.68;0.078;0.0516
17.4;38.32;0;0.3444
6.6;31.22;0;0.2808
0;20.84;0;0.1872
0;18.06;0;0.162
1.2;18.39;0;0.1656
0.4;17.28;0;0.156
0;15.94;0;0.144
0;14.95;0;0.1344
0;14.13;0;0.1272
0;13.41;0;0.1212
0;12.77;0;0.1152
0;12.18;0;0.1092
0;11.65;0.102;0.1044
0;11.16;0.18;0.1008
0;10.7;0.234;0.096
0;10.28;0.288;0.0924
0;9.88;0.324;0.0888
0;9.51;0.342;0.0852
0;9.17;0.342;0.0828
0;8.85;0.324;0.0792
0;8.55;0.288;0.0768
0;8.26;0.234;0.0744
0;8;0.18;0.072
0;7.75;0.102;0.0696
0;7.51;0;0.0672
0;7.29;0;0.066
0;7.08;0;0.0636
0;6.88;0;0.0624
0;6.69;0;0.06
0;6.51;0;0.0588
0;6.34;0;0.0576
0;6.18;0;0.0552
